asset_id,attribute_count,attribute_count_rarity_score,Hat_attribute,Hat_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Eyes_attribute,Eyes_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
1368,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Purple,7.74593338497289,Leather Punk Jacket,65.35947712418302,Grin,14.025245441795231,Dark Brown,7.396449704142013,Coins,20.876826722338205,,1.4238929232521713,147.69197241179828
1369,5,3.937007874015748,,4.432624113475177,Yellow,7.79423226812159,Toga,49.504950495049506,Grin,14.025245441795231,Brown,7.2992700729927,Bloodshot,11.82033096926714,,1.4238929232521713,100.23755415796927
1370,7,5.310674455655868,Beanie,17.301038062283737,Blue,8.051529790660226,Bone Necklace,49.26108374384237,Bored Cigar,82.64462809917356,Black,8.136696501220504,3d,20.53388090349076,Gold Stud,22.779043280182233,214.01857483650926
1371,5,3.937007874015748,Beanie,17.301038062283737,Blue,8.051529790660226,,5.302226935312832,Bored Unshaven Pipe,99.00990099009901,Cream,15.723270440251572,Heart,25.38071065989848,,1.4238929232521713,176.1295776757738
1372,6,1.8786398647379297,Bayc Hat Red,84.03361344537815,Gray,8.547008547008547,Leather Punk Jacket,65.35947712418302,Tongue Out,49.504950495049506,Brown,7.2992700729927,Eyepatch,30.030030030030026,,1.4238929232521713,248.07688250263206
1373,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Unshaven,6.447453255963895,Dmt,46.51162790697675,Robot,28.57142857142857,,1.4238929232521713,123.71276242218958
1374,6,1.8786398647379297,Irish Boho,44.44444444444444,Yellow,7.79423226812159,,5.302226935312832,Jovial,33.78378378378378,Blue,20.408163265306122,Bloodshot,11.82033096926714,Silver Stud,12.150668286755772,137.5824898177296
1375,7,5.310674455655868,Commie Hat,32.89473684210526,Purple,7.74593338497289,Hawaiian,35.3356890459364,Phoneme  ooo,39.21568627450981,Black,8.136696501220504,3d,20.53388090349076,Gold Hoop,21.645021645021647,170.81831905291315
1376,6,1.8786398647379297,Halo,30.8641975308642,Yellow,7.79423226812159,,5.302226935312832,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Bored,5.834305717619603,Silver Hoop,11.337868480725623,89.62021437592631
1377,6,1.8786398647379297,Bandana Blue,112.35955056179776,Orange,7.855459544383347,Sleeveless T,39.682539682539684,Phoneme  ooo,39.21568627450981,Brown,7.2992700729927,3d,20.53388090349076,,1.4238929232521713,230.24891982770419
1378,7,5.310674455655868,Bayc Hat Black,43.859649122807014,Army Green,8.045052292839904,Black T,29.940119760479043,Bored Cigarette,14.084507042253522,White,25.188916876574307,Bored,5.834305717619603,Silver Hoop,11.337868480725623,143.6010937489549
1379,7,5.310674455655868,Short Mohawk,31.446540880503143,Army Green,8.045052292839904,Black T,29.940119760479043,Jovial,33.78378378378378,Black,8.136696501220504,Hypnotized,45.45454545454546,Silver Hoop,11.337868480725623,173.4552816097533
1380,6,1.8786398647379297,Bowler,38.167938931297705,Army Green,8.045052292839904,Prom Dress,97.08737864077669,Phoneme Oh,42.19409282700422,White,25.188916876574307,Bored,5.834305717619603,,1.4238929232521713,219.8202180741025
1381,6,1.8786398647379297,Seaman's Hat,23.809523809523807,Gray,8.547008547008547,Bayc T Black,46.51162790697675,Grin,14.025245441795231,Brown,7.2992700729927,Bored,5.834305717619603,,1.4238929232521713,109.32951428390673
1382,7,5.310674455655868,Fez,26.525198938992045,Blue,8.051529790660226,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Sad,18.148820326678766,Silver Stud,12.150668286755772,127.9864785638226
1383,6,1.8786398647379297,Bayc Flipped Brim,43.29004329004329,Orange,7.855459544383347,Bayc T Red,71.42857142857143,Bored,4.401408450704225,Black,8.136696501220504,Blindfold,37.87878787878788,,1.4238929232521713,176.2934998817008
1384,7,5.310674455655868,Fisherman's Hat,28.98550724637681,Yellow,7.79423226812159,Tanktop,42.5531914893617,Bored,4.401408450704225,Gray,20.161290322580644,Heart,25.38071065989848,Gold Stud,22.779043280182233,157.36605817288154
1385,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Orange,7.855459544383347,Bone Necklace,49.26108374384237,Bored Unshaven Cigarette,22.831050228310502,Dark Brown,7.396449704142013,Bloodshot,11.82033096926714,,1.4238929232521713,131.4524142243123
1386,7,5.310674455655868,Short Mohawk,31.446540880503143,Aquamarine,7.8988941548183265,Hawaiian,35.3356890459364,Bored,4.401408450704225,Dark Brown,7.396449704142013,Zombie,32.467532467532465,Silver Hoop,11.337868480725623,135.59505764001807
1387,6,1.8786398647379297,Police Motorcycle Helmet,76.92307692307692,Purple,7.74593338497289,Sailor Shirt,35.2112676056338,Bored Bubblegum,84.03361344537815,Brown,7.2992700729927,Bored,5.834305717619603,,1.4238929232521713,220.34999993766417
1388,7,5.310674455655868,Commie Hat,32.89473684210526,Aquamarine,7.8988941548183265,Tuxedo Tee,42.5531914893617,Grin Diamond Grill,128.2051282051282,Black,8.136696501220504,Bored,5.834305717619603,Silver Stud,12.150668286755772,242.98429565266525
1389,7,5.310674455655868,Bayc Flipped Brim,43.29004329004329,Army Green,8.045052292839904,Kings Robe,147.05882352941177,Dumbfounded,19.801980198019802,Tan,15.974440894568689,Bored,5.834305717619603,Silver Hoop,11.337868480725623,256.65318885888456
1390,6,1.8786398647379297,,4.432624113475177,New Punk Blue,8.116883116883116,Guayabera,43.10344827586207,Phoneme  ooo,39.21568627450981,Pink,19.569471624266146,Bored,5.834305717619603,Silver Hoop,11.337868480725623,133.48892746807945
1391,6,1.8786398647379297,King's Crown,129.87012987012986,New Punk Blue,8.116883116883116,Wool Turtleneck,41.666666666666664,Phoneme Vuh,30.030030030030026,Brown,7.2992700729927,Coins,20.876826722338205,,1.4238929232521713,241.16233926703063
1392,5,3.937007874015748,Irish Boho,44.44444444444444,Blue,8.051529790660226,,5.302226935312832,Bored,4.401408450704225,Brown,7.2992700729927,Bloodshot,11.82033096926714,,1.4238929232521713,86.68011146064947
1393,5,3.937007874015748,,4.432624113475177,Gray,8.547008547008547,Black T,29.940119760479043,Bored,4.401408450704225,Cream,15.723270440251572,Bored,5.834305717619603,,1.4238929232521713,74.23963782680607
1394,5,3.937007874015748,Fez,26.525198938992045,Gray,8.547008547008547,,5.302226935312832,Bored,4.401408450704225,Black,8.136696501220504,Crazy,24.57002457002457,,1.4238929232521713,82.84346474053064
1395,5,3.937007874015748,,4.432624113475177,Blue,8.051529790660226,Biker Vest,39.52569169960474,Phoneme Wah,61.34969325153375,Cream,15.723270440251572,Wide Eyed,18.214936247723134,,1.4238929232521713,152.65864634051653
1396,5,3.937007874015748,,4.432624113475177,Army Green,8.045052292839904,Tanktop,42.5531914893617,Small Grin,36.76470588235294,Blue,20.408163265306122,Bored,5.834305717619603,,1.4238929232521713,123.39894355822335
1397,6,1.8786398647379297,Stuntman Helmet,63.69426751592357,Purple,7.74593338497289,Rainbow Suspenders,74.07407407407408,Bored Unshaven Cigarette,22.831050228310502,Pink,19.569471624266146,Angry,23.148148148148145,,1.4238929232521713,214.36547776368545
1398,5,3.937007874015748,Bowler,38.167938931297705,Purple,7.74593338497289,,5.302226935312832,Phoneme Oh,42.19409282700422,Cream,15.723270440251572,Bored,5.834305717619603,,1.4238929232521713,120.32866903372674
1399,6,1.8786398647379297,Fez,26.525198938992045,Orange,7.855459544383347,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Golden Brown,12.853470437017997,Sunglasses,28.409090909090907,,1.4238929232521713,130.29551787569034
1400,7,5.310674455655868,Fez,26.525198938992045,Orange,7.855459544383347,Tanktop,42.5531914893617,Grin,14.025245441795231,Zombie,33.11258278145695,Sad,18.148820326678766,Silver Hoop,11.337868480725623,158.86904145904953
1401,6,1.8786398647379297,Beanie,17.301038062283737,Gray,8.547008547008547,Black Suit,238.0952380952381,Grin Diamond Grill,128.2051282051282,Zombie,33.11258278145695,Bored,5.834305717619603,,1.4238929232521713,434.3978341967253
1402,6,1.8786398647379297,S&m Hat,42.5531914893617,Blue,8.051529790660226,Biker Vest,39.52569169960474,Bored Cigarette,14.084507042253522,Dark Brown,7.396449704142013,Wide Eyed,18.214936247723134,,1.4238929232521713,133.12883876173544
1403,7,5.310674455655868,Short Mohawk,31.446540880503143,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Sleepy,13.315579227696405,Silver Stud,12.150668286755772,116.78291432390394
1404,7,5.310674455655868,Beanie,17.301038062283737,Blue,8.051529790660226,Space Suit,95.23809523809523,Bored Cigarette,14.084507042253522,Blue,20.408163265306122,Sad,18.148820326678766,Silver Stud,12.150668286755772,190.69349646768924
1405,7,5.310674455655868,Short Mohawk,31.446540880503143,Army Green,8.045052292839904,Bayc T Black,46.51162790697675,Bored Unshaven Party horn,222.22222222222223,White,25.188916876574307,Crazy,24.57002457002457,Silver Hoop,11.337868480725623,374.63292768552236
1406,6,1.8786398647379297,Bayc Hat Red,84.03361344537815,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Phoneme Vuh,30.030030030030026,Gray,20.161290322580644,Bored,5.834305717619603,,1.4238929232521713,175.7505000806758
1407,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Gray,8.547008547008547,Biker Vest,39.52569169960474,Bored Cigarette,14.084507042253522,Cheetah,24.630541871921185,Heart,25.38071065989848,,1.4238929232521713,144.45649985505338
1408,6,1.8786398647379297,Bowler,38.167938931297705,Army Green,8.045052292839904,Toga,49.504950495049506,Discomfort,48.07692307692308,Cream,15.723270440251572,Bored,5.834305717619603,,1.4238929232521713,168.65497374197147
1409,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Bubblegum,84.03361344537815,Zombie,33.11258278145695,Robot,28.57142857142857,,1.4238929232521713,187.89987748608402
1410,7,5.310674455655868,S&m Hat,42.5531914893617,Blue,8.051529790660226,Leather Punk Jacket,65.35947712418302,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Crazy,24.57002457002457,Gold Hoop,21.645021645021647,181.2366424038636
1411,6,1.8786398647379297,Beanie,17.301038062283737,Blue,8.051529790660226,Bayc T Red,71.42857142857143,Grin,14.025245441795231,Brown,7.2992700729927,Wide Eyed,18.214936247723134,,1.4238929232521713,139.62312383201657
1412,6,1.8786398647379297,Spinner Hat,55.24861878453038,Blue,8.051529790660226,Tuxedo Tee,42.5531914893617,Bored,4.401408450704225,Dmt,46.51162790697675,X Eyes,41.1522633744856,,1.4238929232521713,201.22117258470897
1413,6,1.8786398647379297,Seaman's Hat,23.809523809523807,Gray,8.547008547008547,Leather Jacket,48.543689320388346,Phoneme Wah,61.34969325153375,Brown,7.2992700729927,Closed,14.084507042253522,,1.4238929232521713,166.9362248316908
1414,5,3.937007874015748,Stuntman Helmet,63.69426751592357,Aquamarine,7.8988941548183265,,5.302226935312832,Bored Pipe,75.75757575757576,Cream,15.723270440251572,Wide Eyed,18.214936247723134,,1.4238929232521713,191.95207184887312
1415,5,3.937007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,Striped Tee,24.271844660194173,Phoneme Oh,42.19409282700422,Brown,7.2992700729927,Bored,5.834305717619603,,1.4238929232521713,97.29193234337211
1416,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Service,70.4225352112676,Bored,4.401408450704225,Gray,20.161290322580644,Bored,5.834305717619603,,1.4238929232521713,118.35899799788805
1417,7,5.310674455655868,Irish Boho,44.44444444444444,Yellow,7.79423226812159,Caveman Pelt,61.34969325153375,Bored Cigarette,14.084507042253522,Robot,37.735849056603776,Hypnotized,45.45454545454546,Diamond Stud,45.04504504504504,261.2189910182035
1418,7,5.310674455655868,Stuntman Helmet,63.69426751592357,Gray,8.547008547008547,Vietnam Jacket,44.642857142857146,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Scumbag,42.918454935622314,Gold Hoop,21.645021645021647,200.5050075710457
1419,5,3.937007874015748,Bayc Hat Red,84.03361344537815,Purple,7.74593338497289,,5.302226935312832,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Heart,25.38071065989848,,1.4238929232521713,141.57010855178686
1420,5,3.937007874015748,,4.432624113475177,Blue,8.051529790660226,Tie Dye,69.44444444444444,Discomfort,48.07692307692308,Red,21.09704641350211,Crazy,24.57002457002457,,1.4238929232521713,181.03349320629755
1421,6,1.8786398647379297,,4.432624113475177,Army Green,8.045052292839904,Pimp Coat,125.0,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Bored,5.834305717619603,Gold Hoop,21.645021645021647,189.00636732990972
1422,6,1.8786398647379297,Vietnam Era Helmet,44.84304932735426,Yellow,7.79423226812159,Bayc T Black,46.51162790697675,Bored Cigarette,14.084507042253522,Dark Brown,7.396449704142013,Bloodshot,11.82033096926714,,1.4238929232521713,135.75273000610537
1423,5,3.937007874015748,,4.432624113475177,Yellow,7.79423226812159,,5.302226935312832,Bored Cigar,82.64462809917356,Zombie,33.11258278145695,Closed,14.084507042253522,Silver Stud,12.150668286755772,163.45847740056516
1424,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,,5.302226935312832,Bored Unshaven,6.447453255963895,Pink,19.569471624266146,Eyepatch,30.030030030030026,Silver Hoop,11.337868480725623,88.80261569876232
1425,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Lumberjack Shirt,46.948356807511736,Bored Unshaven,6.447453255963895,Blue,20.408163265306122,Angry,23.148148148148145,,1.4238929232521713,114.86252950455611
1426,7,5.310674455655868,Seaman's Hat,23.809523809523807,Purple,7.74593338497289,Wool Turtleneck,41.666666666666664,Bored Cigarette,14.084507042253522,Cream,15.723270440251572,Sunglasses,28.409090909090907,Cross,67.11409395973155,203.86376066814677
1427,6,1.8786398647379297,Seaman's Hat,23.809523809523807,Army Green,8.045052292839904,Black T,29.940119760479043,Dumbfounded,19.801980198019802,Red,21.09704641350211,Sad,18.148820326678766,,1.4238929232521713,124.14507558903352
1428,7,5.310674455655868,Seaman's Hat,23.809523809523807,Yellow,7.79423226812159,Work Vest,53.191489361702125,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,Sunglasses,28.409090909090907,Gold Stud,22.779043280182233,180.85409012169737
1429,7,5.310674455655868,Sea Captain's Hat,32.89473684210526,Gray,8.547008547008547,Caveman Pelt,61.34969325153375,Bored Unshaven Cigarette,22.831050228310502,Cream,15.723270440251572,Bored,5.834305717619603,Silver Hoop,11.337868480725623,163.82860796321074
1430,6,1.8786398647379297,Sea Captain's Hat,32.89473684210526,Orange,7.855459544383347,Space Suit,95.23809523809523,Bored Cigarette,14.084507042253522,Cream,15.723270440251572,Eyepatch,30.030030030030026,,1.4238929232521713,199.12863192510906
1431,6,1.8786398647379297,Sea Captain's Hat,32.89473684210526,Yellow,7.79423226812159,,5.302226935312832,Bored,4.401408450704225,Cheetah,24.630541871921185,3d,20.53388090349076,Silver Stud,12.150668286755772,109.58633542314956
1432,6,1.8786398647379297,Army Hat,34.013605442176875,Yellow,7.79423226812159,Puffy Vest,44.052863436123346,Bored Unshaven Cigarette,22.831050228310502,Brown,7.2992700729927,Bored,5.834305717619603,,1.4238929232521713,125.1278599533347
1433,4,39.37007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,,5.302226935312832,Bored,4.401408450704225,Pink,19.569471624266146,Bored,5.834305717619603,,1.4238929232521713,88.23290265960595
1434,5,3.937007874015748,Bayc Hat Black,43.859649122807014,Aquamarine,7.8988941548183265,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,Coins,20.876826722338205,,1.4238929232521713,103.67434707781722
1435,5,3.937007874015748,Seaman's Hat,23.809523809523807,Orange,7.855459544383347,,5.302226935312832,Bored Unshaven Cigarette,22.831050228310502,Gray,20.161290322580644,3d,20.53388090349076,,1.4238929232521713,105.85433254086982
1436,5,3.937007874015748,,4.432624113475177,Yellow,7.79423226812159,Puffy Vest,44.052863436123346,Bored,4.401408450704225,Gray,20.161290322580644,Zombie,32.467532467532465,,1.4238929232521713,118.67085185580537
1437,5,3.937007874015748,Sea Captain's Hat,32.89473684210526,Blue,8.051529790660226,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,Holographic,66.2251655629139,,1.4238929232521713,138.21040927353303
1438,5,3.937007874015748,Safari,54.94505494505494,New Punk Blue,8.116883116883116,,5.302226935312832,Dumbfounded,19.801980198019802,Black,8.136696501220504,Eyepatch,30.030030030030026,,1.4238929232521713,131.69377252378914
1439,5,3.937007874015748,Stuntman Helmet,63.69426751592357,Yellow,7.79423226812159,,5.302226935312832,Phoneme L,41.49377593360996,Black,8.136696501220504,Angry,23.148148148148145,,1.4238929232521713,154.93024809960454
1440,6,1.8786398647379297,Seaman's Hat,23.809523809523807,Orange,7.855459544383347,Striped Tee,24.271844660194173,Bored Cigarette,14.084507042253522,Pink,19.569471624266146,Heart,25.38071065989848,,1.4238929232521713,118.27405012850957
1441,6,1.8786398647379297,,4.432624113475177,Blue,8.051529790660226,Hawaiian,35.3356890459364,Jovial,33.78378378378378,Black,8.136696501220504,Bloodshot,11.82033096926714,Gold Hoop,21.645021645021647,125.08431571410279
1442,6,1.8786398647379297,Sea Captain's Hat,32.89473684210526,Gray,8.547008547008547,,5.302226935312832,Dumbfounded,19.801980198019802,Dmt,46.51162790697675,3d,20.53388090349076,Silver Stud,12.150668286755772,147.62076948440765
1443,6,1.8786398647379297,Bowler,38.167938931297705,New Punk Blue,8.116883116883116,Sleeveless Logo T,69.44444444444444,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Eyepatch,30.030030030030026,,1.4238929232521713,162.9057322707513
1444,5,3.937007874015748,Halo,30.8641975308642,Gray,8.547008547008547,,5.302226935312832,Bored Unshaven Kazoo,163.93442622950818,Red,21.09704641350211,Sunglasses,28.409090909090907,,1.4238929232521713,263.51489736255473
1445,5,3.937007874015748,Beanie,17.301038062283737,Blue,8.051529790660226,,5.302226935312832,Phoneme Vuh,30.030030030030026,Blue,20.408163265306122,Robot,28.57142857142857,,1.4238929232521713,115.02531745228943
1446,5,3.937007874015748,Bowler,38.167938931297705,Orange,7.855459544383347,,5.302226935312832,Bored,4.401408450704225,Noise,64.51612903225806,Angry,23.148148148148145,,1.4238929232521713,148.75221183937222
1447,6,1.8786398647379297,Trippy Captain's Hat,153.84615384615384,Yellow,7.79423226812159,Tweed Suit,70.92198581560284,Phoneme Wah,61.34969325153375,Cheetah,24.630541871921185,Angry,23.148148148148145,,1.4238929232521713,344.99328798947147
1448,7,5.310674455655868,Fez,26.525198938992045,Yellow,7.79423226812159,Puffy Vest,44.052863436123346,Jovial,33.78378378378378,Tan,15.974440894568689,Bored,5.834305717619603,Silver Stud,12.150668286755772,151.42616778162068
1449,7,5.310674455655868,Irish Boho,44.44444444444444,New Punk Blue,8.116883116883116,Black T,29.940119760479043,Bored Cigar,82.64462809917356,Pink,19.569471624266146,Crazy,24.57002457002457,Silver Stud,12.150668286755772,226.74691435768253
1450,4,39.37007874015748,,4.432624113475177,Orange,7.855459544383347,,5.302226935312832,Phoneme Wah,61.34969325153375,Golden Brown,12.853470437017997,Robot,28.57142857142857,,1.4238929232521713,161.15887451656133
1451,6,1.8786398647379297,Cowboy Hat,28.248587570621467,Army Green,8.045052292839904,Leather Jacket,48.543689320388346,Bored,4.401408450704225,Dark Brown,7.396449704142013,Heart,25.38071065989848,,1.4238929232521713,125.31843078658454
1452,6,1.8786398647379297,Halo,30.8641975308642,Gray,8.547008547008547,Bayc T Black,46.51162790697675,Bored Pipe,75.75757575757576,Cheetah,24.630541871921185,3d,20.53388090349076,,1.4238929232521713,210.14736530582732
1453,5,3.937007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,Work Vest,53.191489361702125,Grin,14.025245441795231,Black,8.136696501220504,Robot,28.57142857142857,,1.4238929232521713,121.61727894170785
1454,6,1.8786398647379297,Halo,30.8641975308642,Aquamarine,7.8988941548183265,Hip Hop,78.125,Bored Pipe,75.75757575757576,Red,21.09704641350211,Bloodshot,11.82033096926714,,1.4238929232521713,228.86557761401764
1455,5,3.937007874015748,Short Mohawk,31.446540880503143,New Punk Blue,8.116883116883116,,5.302226935312832,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Crazy,24.57002457002457,,1.4238929232521713,88.6404792600975
1456,7,5.310674455655868,Girl's Hair Short,66.66666666666667,Orange,7.855459544383347,Sleeveless T,39.682539682539684,Bored Unshaven,6.447453255963895,Cheetah,24.630541871921185,Crazy,24.57002457002457,Silver Hoop,11.337868480725623,186.50122852788087
1457,6,1.8786398647379297,S&m Hat,42.5531914893617,Yellow,7.79423226812159,Vietnam Jacket,44.642857142857146,Phoneme Wah,61.34969325153375,White,25.188916876574307,Bored,5.834305717619603,,1.4238929232521713,190.6657295340582
1458,5,3.937007874015748,Party Hat 1,83.33333333333333,Army Green,8.045052292839904,,5.302226935312832,Bored,4.401408450704225,Pink,19.569471624266146,Zombie,32.467532467532465,,1.4238929232521713,158.4799259012568
1459,7,5.310674455655868,Horns,39.682539682539684,Yellow,7.79423226812159,Prison Jumpsuit,42.5531914893617,Bored Unshaven Pizza,384.61538461538464,Black,8.136696501220504,Zombie,32.467532467532465,Silver Hoop,11.337868480725623,531.8981199605421
1460,7,5.310674455655868,Spinner Hat,55.24861878453038,Purple,7.74593338497289,Puffy Vest,44.052863436123346,Bored Unshaven Cigarette,22.831050228310502,Tan,15.974440894568689,Robot,28.57142857142857,Silver Stud,12.150668286755772,191.885678042346
1461,6,1.8786398647379297,Safari,54.94505494505494,Aquamarine,7.8988941548183265,Puffy Vest,44.052863436123346,Phoneme Vuh,30.030030030030026,Red,21.09704641350211,3d,20.53388090349076,,1.4238929232521713,181.8603026710096
1462,7,5.310674455655868,Prussian Helmet,76.92307692307692,Purple,7.74593338497289,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Dark Brown,7.396449704142013,Zombie,32.467532467532465,Silver Hoop,11.337868480725623,185.2654835493497
1463,6,1.8786398647379297,S&m Hat,42.5531914893617,Blue,8.051529790660226,Leather Jacket,48.543689320388346,Bored Cigarette,14.084507042253522,Black,8.136696501220504,Wide Eyed,18.214936247723134,,1.4238929232521713,142.8870831795975
1464,5,3.937007874015748,Fez,26.525198938992045,Yellow,7.79423226812159,,5.302226935312832,Phoneme L,41.49377593360996,Tan,15.974440894568689,Crazy,24.57002457002457,,1.4238929232521713,127.02080033789761
1465,6,1.8786398647379297,Stuntman Helmet,63.69426751592357,Gray,8.547008547008547,Sailor Shirt,35.2112676056338,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Wide Eyed,18.214936247723134,,1.4238929232521713,142.81391566438506
1466,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Aquamarine,7.8988941548183265,Bayc T Red,71.42857142857143,Bored Bubblegum,84.03361344537815,Tan,15.974440894568689,Angry,23.148148148148145,,1.4238929232521713,234.77170810585164
1467,6,1.8786398647379297,Ww2 Pilot Helm,90.90909090909092,New Punk Blue,8.116883116883116,Puffy Vest,44.052863436123346,Bored,4.401408450704225,Cream,15.723270440251572,Bored,5.834305717619603,,1.4238929232521713,172.3403548586629
1468,6,1.8786398647379297,Halo,30.8641975308642,Blue,8.051529790660226,,5.302226935312832,Bored Unshaven Cigarette,22.831050228310502,Black,8.136696501220504,Bored,5.834305717619603,Silver Stud,12.150668286755772,95.04931485548157
1469,6,1.8786398647379297,Bowler,38.167938931297705,New Punk Blue,8.116883116883116,,5.302226935312832,Grin,14.025245441795231,Black,8.136696501220504,Bloodshot,11.82033096926714,Silver Stud,12.150668286755772,99.59863004727023
1470,5,3.937007874015748,,4.432624113475177,Blue,8.051529790660226,,5.302226935312832,Bored,4.401408450704225,Pink,19.569471624266146,X Eyes,41.1522633744856,Diamond Stud,45.04504504504504,131.89157720796499
1471,5,3.937007874015748,Baby's Bonnet,63.291139240506325,Orange,7.855459544383347,,5.302226935312832,Bored Unshaven Cigar,106.38297872340425,Brown,7.2992700729927,Angry,23.148148148148145,,1.4238929232521713,218.64012346201554
1472,5,3.937007874015748,,4.432624113475177,Yellow,7.79423226812159,Service,70.4225352112676,Bored,4.401408450704225,White,25.188916876574307,X Eyes,41.1522633744856,,1.4238929232521713,158.75288109189643
1473,6,1.8786398647379297,Fez,26.525198938992045,Orange,7.855459544383347,Cowboy Shirt,84.03361344537815,Bored,4.401408450704225,Gray,20.161290322580644,Hypnotized,45.45454545454546,,1.4238929232521713,191.73404894457397
1474,6,1.8786398647379297,Girl's Hair Short,66.66666666666667,Blue,8.051529790660226,Tanktop,42.5531914893617,Bored,4.401408450704225,Pink,19.569471624266146,Bloodshot,11.82033096926714,,1.4238929232521713,156.3651317789162
1475,6,1.8786398647379297,Sushi Chef Headband,53.475935828877,Orange,7.855459544383347,Leather Punk Jacket,65.35947712418302,Grin Multicolored,86.20689655172414,Black,8.136696501220504,Robot,28.57142857142857,,1.4238929232521713,252.90842690980665
1476,6,1.8786398647379297,Safari,54.94505494505494,New Punk Blue,8.116883116883116,Bone Tee,43.47826086956522,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Sad,18.148820326678766,,1.4238929232521713,154.60029562471667
1477,6,1.8786398647379297,Vietnam Era Helmet,44.84304932735426,Blue,8.051529790660226,Tie Dye,69.44444444444444,Bored Kazoo,135.13513513513513,Red,21.09704641350211,Closed,14.084507042253522,,1.4238929232521713,295.9582449413398
1478,6,1.8786398647379297,Short Mohawk,31.446540880503143,Army Green,8.045052292839904,,5.302226935312832,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,Heart,25.38071065989848,Gold Hoop,21.645021645021647,115.08196939356016
1479,7,5.310674455655868,Beanie,17.301038062283737,Army Green,8.045052292839904,Sleeveless T,39.682539682539684,Dumbfounded,19.801980198019802,Black,8.136696501220504,Sleepy,13.315579227696405,Gold Hoop,21.645021645021647,133.23858206527754
1480,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,New Punk Blue,8.116883116883116,Stunt Jacket,56.17977528089888,Bored Unshaven Cigarette,22.831050228310502,Pink,19.569471624266146,Bloodshot,11.82033096926714,,1.4238929232521713,150.8055512539927
1481,6,1.8786398647379297,Prussian Helmet,76.92307692307692,Yellow,7.79423226812159,Prison Jumpsuit,42.5531914893617,Grin,14.025245441795231,Dark Brown,7.396449704142013,Bloodshot,11.82033096926714,,1.4238929232521713,163.81505958375467
1482,6,1.8786398647379297,,4.432624113475177,New Punk Blue,8.116883116883116,Biker Vest,39.52569169960474,Grin,14.025245441795231,Brown,7.2992700729927,Eyepatch,30.030030030030026,Gold Hoop,21.645021645021647,126.95340598454055
1483,7,5.310674455655868,Safari,54.94505494505494,Yellow,7.79423226812159,Leather Punk Jacket,65.35947712418302,Grin Multicolored,86.20689655172414,Brown,7.2992700729927,Bored,5.834305717619603,Gold Hoop,21.645021645021647,254.39493278037347
1484,6,1.8786398647379297,,4.432624113475177,Blue,8.051529790660226,Hawaiian,35.3356890459364,Bored,4.401408450704225,Golden Brown,12.853470437017997,3d,20.53388090349076,Gold Hoop,21.645021645021647,109.13226425104435
1485,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Toga,49.504950495049506,Bored Unshaven,6.447453255963895,White,25.188916876574307,3d,20.53388090349076,,1.4238929232521713,119.21465982679445
1486,6,1.8786398647379297,Beanie,17.301038062283737,New Punk Blue,8.116883116883116,Leather Punk Jacket,65.35947712418302,Bored Unshaven Cigarette,22.831050228310502,Dmt,46.51162790697675,Sad,18.148820326678766,,1.4238929232521713,181.571429553306
